discovery_id,asset_id,path,risk_level_before,risk_level_after,path_status_before,path_status_after,risk_basis_before,risk_basis_after,phi_path_class,existence_method,reference_method,reference_paths,result,inventory_change,quarantine_status,evidence_reference,notes
DISC-132,DATA-S008,docs/AI医生/知识内容提取/提取脚本/download_icd10cm_chinese.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-132,Path/metadata discovery only; no content inspection
DISC-133,DATA-S009,docs/AI医生/知识内容提取/提取脚本/extract_hpo_data.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-133,Path/metadata discovery only; no content inspection
DISC-134,DATA-S010,docs/AI医生/知识内容提取/提取脚本/extract_icd10cm_disease_catalog.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-134,Path/metadata discovery only; no content inspection
DISC-135,DATA-S011,docs/AI医生/知识内容提取/提取脚本/merge_hpo_chinese.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-135,Path/metadata discovery only; no content inspection
DISC-136,DATA-S012,docs/AI医生/知识内容提取/提取脚本/merge_icd10cm_chinese.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-136,Path/metadata discovery only; no content inspection
DISC-137,DATA-S013,docs/AI医生/知识内容提取/提取脚本/parse_and_translate_icpc_xml.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-137,Path/metadata discovery only; no content inspection
DISC-138,DATA-S014,docs/AI医生/知识内容提取/提取脚本/parse_hp_zh_tsv_from_yuanshuju.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-138,Path/metadata discovery only; no content inspection
DISC-139,DATA-S015,docs/AI医生/知识内容提取/提取脚本/parse_icd10cm_chinese.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-139,Path/metadata discovery only; no content inspection
DISC-140,DATA-S016,docs/AI医生/知识内容提取/提取脚本/README_AI翻译配置.md,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-140,Path/metadata discovery only; no content inspection
DISC-141,DATA-S017,docs/AI医生/知识内容提取/提取脚本/README_ICPC_XML翻译.md,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-141,Path/metadata discovery only; no content inspection
DISC-142,DATA-S018,docs/AI医生/知识内容提取/提取脚本/README_ICPC翻译.md,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-142,Path/metadata discovery only; no content inspection
DISC-143,DATA-S019,docs/AI医生/知识内容提取/提取脚本/requirements.txt,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-143,Path/metadata discovery only; no content inspection
DISC-144,DATA-S020,docs/AI医生/知识内容提取/提取脚本/translate_icpc_chinese.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-144,Path/metadata discovery only; no content inspection
DISC-145,DATA-S021,docs/AI医生/知识内容提取/提取脚本/脚本说明/README_ICD10CM_疾病目录提取.md,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-145,Path/metadata discovery only; no content inspection
DISC-146,DATA-S022,docs/AI医生/知识内容提取/提取脚本/脚本说明/README_提取脚本.md,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-146,Path/metadata discovery only; no content inspection
DISC-147,DATA-DR001,DRKnows-main/UMLS_refined_relations_DRKnows.csv,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-147,Path/metadata discovery only; no content inspection
DISC-148,DATA-DR002,DRKnows-main/LICENSE,P0,P0,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,README.md;docs/refactoring/evidence/phase-a/a6-5/a6-5-plan-independent-review-report.md;docs/refactoring/plans/phase-a/a6-5/a6-5-decision-log.md;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-validation-plan.md;docs/refactoring/plans/phase-a/a6-5/a6-5-risk-register.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-validation-matrix.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-148,Path/metadata discovery only; no content inspection
DISC-149,DATA-DR003,DRKnows-main/readme.md,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-149,Path/metadata discovery only; no content inspection
DISC-150,DATA-DR004,DRKnows-main/extract_paths_training.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-150,Path/metadata discovery only; no content inspection
DISC-151,DATA-DR005,DRKnows-main/trainer_stack_mpi.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-151,Path/metadata discovery only; no content inspection
DISC-152,DATA-DR006,DRKnows-main/test_stack.py,P2,P2,TRACKED_FILE,TRACKED_FILE,LICENSE_PROVENANCE_BLOCKER,LICENSE_PROVENANCE_BLOCKER,,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-152,Path/metadata discovery only; no content inspection
DISC-153,DATA-EV001,docs/AI医生/项目文档/12.性能与评估/评估验证体系.md [static_case_eval_suite MISSING_DATASET],P1,P1,MISSING_EXPECTED_ASSET,MISSING_EXPECTED_ASSET,ARCHITECTURE_GOVERNANCE_BLOCKER,ARCHITECTURE_GOVERNANCE_BLOCKER,,git_ls_files+git_grep_filename,none,,MISSING_EXPECTED_ASSET,NONE,BLOCKED_PENDING_REVIEW,a6-5-a-discovery-results.csv#DISC-153,Path/metadata discovery only; no content inspection
DISC-154,DATA-EV002,docs/AI医生/项目文档/12.性能与评估/评估验证体系.md [interactive_interview_eval_suite MISSING_DATASET],P1,P1,MISSING_EXPECTED_ASSET,MISSING_EXPECTED_ASSET,ARCHITECTURE_GOVERNANCE_BLOCKER,ARCHITECTURE_GOVERNANCE_BLOCKER,,git_ls_files+git_grep_filename,none,,MISSING_EXPECTED_ASSET,NONE,BLOCKED_PENDING_REVIEW,a6-5-a-discovery-results.csv#DISC-154,Path/metadata discovery only; no content inspection
DISC-155,DATA-EV003,docs/AI医生/项目文档/12.性能与评估/评估验证体系.md [trajectory_replay_eval_suite MISSING_DATASET],P1,P1,MISSING_EXPECTED_ASSET,MISSING_EXPECTED_ASSET,ARCHITECTURE_GOVERNANCE_BLOCKER,ARCHITECTURE_GOVERNANCE_BLOCKER,,git_ls_files+git_grep_filename,none,,MISSING_EXPECTED_ASSET,NONE,BLOCKED_PENDING_REVIEW,a6-5-a-discovery-results.csv#DISC-155,Path/metadata discovery only; no content inspection
DISC-156,DATA-KG001,knowledge-management-service/app/services/schema_service.py,P1,P1,TRACKED_FILE,TRACKED_FILE,RUNTIME_COUPLING_BLOCKER,RUNTIME_COUPLING_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/refactoring/evidence/phase-a/a4/data-access-path-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-entity-schema-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-lifecycle-governance-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-schema-drift-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-store-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;knowledge-management-service/README_SCHEMA_SETUP.md;knowledge-management-service/app/api/routes.py;knowledge-management-service/scripts/setup_schema.py,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-156,Path/metadata discovery only; no content inspection
DISC-157,DATA-KG002,knowledge-management-service/app/utils/neo4j_client.py,P1,P1,TRACKED_FILE,TRACKED_FILE,RUNTIME_COUPLING_BLOCKER,RUNTIME_COUPLING_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/AI医生/项目文档/10.实现与部署/项目结构设计.md;docs/AI医生/项目文档/13.技术细节/DR.KNOWS路径推理设计.md;docs/AI医生/项目文档/4.工具设计/工具技术实现.md;docs/AI医生/项目文档/9.知识演化设计/知识演化技术实现.md;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/方案讨论过程文件/功能与技术设计/AI医生系统-技术架构设计-核心技术组件.md;knowledge-management-service/PROJECT_STRUCTURE.md;knowledge-management-service/app/importers/kg_importers/chief_complaint_importer.py;knowledge-management-service/app/importers/kg_importers/coding_importer.py;knowledge-management-service/app/importers/kg_importers/disease_importer.py;knowledge-management-service/app/importers/kg_importers/standard_dir_importer.py;knowledge-management-service/app/services/schema_service.py;knowledge-management-service/app/validators/kg_validator.py;knowledge-management-service/docs/知识演化与知识维护-实施指南.md;knowledge-management-service/scripts/import_all.py,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-157,Path/metadata discovery only; no content inspection
DISC-158,DATA-KG003,knowledge-management-service/app/services/kg_import_service.py,P1,P1,TRACKED_FILE,TRACKED_FILE,RUNTIME_COUPLING_BLOCKER,RUNTIME_COUPLING_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;knowledge-management-service/PROJECT_STRUCTURE.md;knowledge-management-service/README.md;knowledge-management-service/app/api/routes.py,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-158,Path/metadata discovery only; no content inspection
DISC-159,DATA-KG004,diagnosis-engine-service/app/kg-reasoning-engine/path_retriever.py,P0,P0,TRACKED_FILE,TRACKED_FILE,RUNTIME_COUPLING_BLOCKER,RUNTIME_COUPLING_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,diagnosis-engine-service/README.md;diagnosis-engine-service/app/engines/llm_engine.py;diagnosis-engine-service/app/kg-reasoning-engine/__init__.py;diagnosis-engine-service/app/kg-reasoning-engine/kg_reasoning_engine.py;diagnosis-engine-service/app/kg_reasoning_engine.py;diagnosis-engine-service/app/multi-engine-fusion/kg_engine.py;diagnosis-engine-service/app/multi-engine-fusion/llm_engine.py;diagnosis-engine-service/docs/diagnosis-engine-service - 已实现功能清单.md;diagnosis-engine-service/docs/diagnosis-engine-service - 服务实现方案.md;docs/AI医生/项目文档/10.实现与部署/项目结构设计.md;docs/AI医生/项目文档/13.技术细节/DR.KNOWS路径推理设计.md;docs/AI医生/项目文档/4.工具设计/工具技术实现.md;docs/refactoring/evidence/phase-a/a4/data-access-path-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-schema-drift-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-store-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-159,Path/metadata discovery only; no content inspection
DISC-160,DATA-KG005,diagnosis-engine-service/app/kg-reasoning-engine/path_injector.py,P0,P0,TRACKED_FILE,TRACKED_FILE,RUNTIME_COUPLING_BLOCKER,RUNTIME_COUPLING_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,diagnosis-engine-service/README.md;diagnosis-engine-service/app/engines/llm_engine.py;diagnosis-engine-service/app/kg-reasoning-engine/__init__.py;diagnosis-engine-service/app/kg-reasoning-engine/kg_reasoning_engine.py;diagnosis-engine-service/app/kg_reasoning_engine.py;diagnosis-engine-service/app/multi-engine-fusion/llm_engine.py;diagnosis-engine-service/docs/diagnosis-engine-service - 已实现功能清单.md;diagnosis-engine-service/docs/diagnosis-engine-service - 服务实现方案.md;docs/AI医生/项目文档/10.实现与部署/项目结构设计.md;docs/refactoring/evidence/phase-a/a2/prompt-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/方案讨论过程文件/项目逻辑梳理/AI医生系统-大模型在推理流程中的作用与约束机制.md,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-160,Path/metadata discovery only; no content inspection
DISC-161,DATA-KG006,diagnosis-engine-service/app/kg-reasoning-engine/kg_reasoning_engine.py,P0,P0,TRACKED_FILE,TRACKED_FILE,RUNTIME_COUPLING_BLOCKER,RUNTIME_COUPLING_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,diagnosis-engine-service/README.md;diagnosis-engine-service/app/api/routes.py;diagnosis-engine-service/app/engines/kg_engine.py;diagnosis-engine-service/app/engines/llm_engine.py;diagnosis-engine-service/app/kg_reasoning_engine.py;diagnosis-engine-service/app/multi-engine-fusion/kg_engine.py;diagnosis-engine-service/app/multi-engine-fusion/llm_engine.py;diagnosis-engine-service/docs/diagnosis-engine-service - 已实现功能清单.md;diagnosis-engine-service/docs/diagnosis-engine-service - 服务实现方案.md;docs/AI医生/项目文档/10.实现与部署/项目结构设计.md;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/方案讨论过程文件/项目逻辑梳理/AI医生系统-大模型在推理流程中的作用与约束机制.md,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-161,Path/metadata discovery only; no content inspection
DISC-162,WF-001,diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/orchestration/DiagnosisWorkflowOrchestrator.java,P0,P0,TRACKED_FILE,TRACKED_FILE,RUNTIME_COUPLING_BLOCKER,RUNTIME_COUPLING_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,diagnosis-service/docs/diagnosis-service - 已实现功能清单.md;diagnosis-service/docs/diagnosis-service - 服务实现方案.md;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/DiagnosisOrchestrationService.java;docs/AI医生/项目文档/13.技术细节/AOP切面设计思路.md;docs/refactoring/evidence/phase-a/a1-diagnosis-build-repair/diagnosis-behavior-preservation-checklist.csv;docs/refactoring/evidence/phase-a/a1-diagnosis-build-repair/diagnosis-build-repair-report.md;docs/refactoring/evidence/phase-a/a1/java-api-inventory.csv;docs/refactoring/evidence/phase-a/a1/java-build-baseline.md;docs/refactoring/evidence/phase-a/a1/java-observability-inventory.csv;docs/refactoring/evidence/phase-a/a1/java-state-write-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-access-path-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/企业级临床agent重构主方案.md;docs/方案讨论过程文件/功能与技术设计/三个服务依赖关系分析与开发建议.md,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-162,Path/metadata discovery only; no content inspection
DISC-163,WF-002,diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/AgentLoop.java,P0,P0,TRACKED_FILE,TRACKED_FILE,RUNTIME_COUPLING_BLOCKER,RUNTIME_COUPLING_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/ClinicalAgentBrain.java;diagnosis-service/src/test/java/com/aidoctor/diagnosis/agent/AgentLoopFailClosedTest.java;diagnosis-service/src/test/java/com/aidoctor/diagnosis/agent/ClinicalAgentBrainTest.java;docs/AI医生/项目文档/10.实现与部署/项目结构设计.md;docs/AI医生/项目文档/5.主agent设计/主Agent业务逻辑设计.md;docs/AI医生/项目文档/5.主agent设计/主Agent技术实现.md;docs/refactoring/evidence/phase-a/a1-diagnosis-build-repair/diagnosis-behavior-preservation-checklist.csv;docs/refactoring/evidence/phase-a/a1-diagnosis-build-repair/diagnosis-build-repair-report.md;docs/refactoring/evidence/phase-a/a1-diagnosis-build-repair/diagnosis-compile-error-inventory.csv;docs/refactoring/evidence/phase-a/a1/java-build-baseline.md;docs/refactoring/evidence/phase-a/a1/java-state-write-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-validation-plan.md;docs/refactoring/代码、数据与设计资产迁移矩阵.md,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-163,Path/metadata discovery only; no content inspection
DISC-164,WF-003,diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/ClinicalAgentBrain.java,P0,P0,TRACKED_FILE,TRACKED_FILE,RUNTIME_COUPLING_BLOCKER,RUNTIME_COUPLING_BLOCKER,,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/AgentLoop.java;diagnosis-service/src/test/java/com/aidoctor/diagnosis/agent/ClinicalAgentBrainTest.java;docs/AI医生/知识内容提取/知识库结构设计/知识内容混合存储方案-详细设计.md;docs/AI医生/项目文档/10.实现与部署/项目结构设计.md;docs/AI医生/项目文档/5.主agent设计/主Agent业务逻辑设计.md;docs/AI医生/项目文档/5.主agent设计/主Agent技术实现.md;docs/refactoring/evidence/phase-a/a1-diagnosis-build-repair/diagnosis-build-repair-report.md;docs/refactoring/evidence/phase-a/a1-diagnosis-build-repair/diagnosis-compile-error-inventory.csv;docs/refactoring/plans/phase-a/a6-5/a6-5-legacy-asset-inventory.csv;docs/方案讨论过程文件/项目前置设计/AI医生系统-业务逻辑详细设计.md,VALIDATED_FOR_DISCOVERY,NONE,,a6-5-a-discovery-results.csv#DISC-164,Path/metadata discovery only; no content inspection
DISC-165,WF-004,diagnosis-service/src/main/java/com/aidoctor/diagnosis/entity/CDP.java,P0,P0,TRACKED_FILE,TRACKED_FILE,PHI_CAPABLE_PATH,PHI_CAPABLE_PATH,PHI_CAPABLE_CODE_PATH,git_cat-file_-e+git_ls_files,none,,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-165,Path/metadata discovery only; no content inspection
DISC-166,WF-005,diagnosis-service/src/main/java/com/aidoctor/diagnosis/entity/CDPVersion.java,P0,P0,TRACKED_FILE,TRACKED_FILE,PHI_CAPABLE_PATH,PHI_CAPABLE_PATH,PHI_CAPABLE_CODE_PATH,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,diagnosis-service/docs/diagnosis-service - 已实现功能清单.md;diagnosis-service/src/main/java/com/aidoctor/diagnosis/repository/CDPVersionRepository.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/cdp/CDPManager.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/cdp/CDPReplayService.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/cdp/CDPRollbackService.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/cdp/CDPVersionService.java;docs/AI医生/项目文档/0.文档索引/全局文档索引.md;docs/AI医生/项目文档/10.实现与部署/项目结构设计.md;docs/AI医生/项目文档/5.主agent设计/主Agent技术实现.md;docs/AI医生/项目文档/6.数据模型设计/实体类与DTO设计.md;docs/AI医生/项目文档/8.前端设计/前端页面设计.md;docs/refactoring/evidence/phase-a/a1/java-api-inventory.csv;docs/refactoring/evidence/phase-a/a1/java-state-write-inventory.csv;docs/refactoring/evidence/phase-a/a4/data-access-path-inventory.csv,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-166,Path/metadata discovery only; no content inspection
DISC-167,WF-006,diagnosis-service/src/main/java/com/aidoctor/diagnosis/entity/AgentState.java,P0,P0,TRACKED_FILE,TRACKED_FILE,PHI_CAPABLE_PATH,PHI_CAPABLE_PATH,PHI_CAPABLE_CODE_PATH,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,clinical-parsing-service/app/models/tool_context.py;diagnosis-engine-service/app/models/tool_context.py;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/AgentLoop.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/ClinicalAgentBrain.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/ConflictResolution.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/EscalationHandler.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/EvidenceFusion.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/RefusalHandler.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/StopConditionEvaluator.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/ToolCaller.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/tool/ToolContext.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/repository/AgentStateRepository.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/agent_state/AgentStateManager.java;diagnosis-service/src/main/resources/db/migration/V1__create_agent_state_and_audit_trail.sql,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-167,Path/metadata discovery only; no content inspection
DISC-168,WF-007,diagnosis-service/src/main/java/com/aidoctor/diagnosis/entity/AuditTrail.java,P0,P0,TRACKED_FILE,TRACKED_FILE,PHI_CAPABLE_PATH,PHI_CAPABLE_PATH,PHI_CAPABLE_LOG_PATH,git_cat-file_-e+git_ls_files,git_grep_-l_filename_only,diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/AgentLoop.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/ClinicalAgentBrain.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/agent/ToolCaller.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/repository/AuditTrailRepository.java;diagnosis-service/src/main/java/com/aidoctor/diagnosis/service/audit/AuditTrailManager.java;diagnosis-service/src/main/resources/db/migration/V1__create_agent_state_and_audit_trail.sql;diagnosis-service/src/test/java/com/aidoctor/diagnosis/agent/ClinicalAgentBrainTest.java;docs/AI医生/知识内容提取/知识库结构设计/知识内容混合存储方案-详细设计.md;docs/AI医生/项目文档/0.文档索引/全局文档索引.md;docs/AI医生/项目文档/1.系统概述/整体架构概述.md;docs/AI医生/项目文档/1.系统概述/核心概念与术语.md;docs/AI医生/项目文档/1.系统概述/系统定位与核心理念.md;docs/AI医生/项目文档/10.实现与部署/项目结构设计.md;docs/AI医生/项目文档/11.错误处理与异常/异常场景处理设计.md,VALIDATED_FOR_DISCOVERY,NONE,QUARANTINED_AT_PATH_LEVEL,a6-5-a-discovery-results.csv#DISC-168,Path/metadata discovery only; no content inspection
