asset_id,path,asset_name,asset_category,asset_type,format,language,current_status,current_consumer,declared_owner,source_of_truth,version,last_known_usage,clinical_relevance,runtime_relevance,contract_relevance,contains_prompt_logic,contains_clinical_logic,contains_thresholds,contains_medical_sources,potential_patient_data,provenance_status,license_status,schema_status,test_coverage,duplicate_or_overlap,candidate_target,proposed_disposition,validation_level,implementation_batch,blocking_dependencies,risk_level,decision_status,required_evidence,notes
WF-015,diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/tool/ToolContext.java,ToolContext,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P0,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
WF-016,diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/tool/ToolResult.java,ToolResult,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P0,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
WF-017,diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto/conclusion/ConclusionPackage.java,ConclusionPackage,WORKFLOW_STATE,WORKFLOW_OR_STATE,JAVA,java/sql,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,CANDIDATE,UNKNOWN,UNKNOWN,HIGH,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,Shared Contracts / State Committer / Observability (future mapping),ADAPT,L3,A6.5-C,a5-contracts;state-committer;phi-review,P1,NEEDS_EVIDENCE,behavior_map;write_path_inventory;fail_closed_matrix,Do not delete before A6.5 validation; A4 already mapped many CDP access paths
CTR-001,diagnosis-service/src/main/java/com/aidoctor/diagnosis/dto,java_dto_tree,API_CONTRACT,DTO_OR_API,DIR,mixed,LEGACY_ACTIVE,diagnosis-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,contracts/v1 mapping (A5 already established as target),MAP,L3,A6.5-C,field_diff;enum_diff,P1,NEEDS_EVIDENCE,contract_diff_matrix;consumer_list,Directory/tree summary with critical files to expand in A6.5-C
CTR-002,dialog-service/app/models,dialog_pydantic_models,API_CONTRACT,DTO_OR_API,DIR,mixed,LEGACY_ACTIVE,dialog-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,contracts/v1 mapping (A5 already established as target),MAP,L3,A6.5-C,field_diff;enum_diff,P1,NEEDS_EVIDENCE,contract_diff_matrix;consumer_list,Directory/tree summary with critical files to expand in A6.5-C
CTR-003,explanation-service/app/models,explanation_pydantic_models,API_CONTRACT,DTO_OR_API,DIR,mixed,LEGACY_ACTIVE,explanation-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,contracts/v1 mapping (A5 already established as target),MAP,L3,A6.5-C,field_diff;enum_diff,P1,NEEDS_EVIDENCE,contract_diff_matrix;consumer_list,Directory/tree summary with critical files to expand in A6.5-C
CTR-004,clinical-parsing-service/app/models,clinical_parsing_models,API_CONTRACT,DTO_OR_API,DIR,mixed,LEGACY_ACTIVE,clinical-parsing-service,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,contracts/v1 mapping (A5 already established as target),MAP,L3,A6.5-C,field_diff;enum_diff,P1,NEEDS_EVIDENCE,contract_diff_matrix;consumer_list,Directory/tree summary with critical files to expand in A6.5-C
CTR-005,frontend/src/types/diagnosis.ts,frontend_diagnosis_types,API_CONTRACT,DTO_OR_API,TS,mixed,LEGACY_ACTIVE,frontend,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,contracts/v1 mapping (A5 already established as target),MAP,L3,A6.5-C,field_diff;enum_diff,P1,NEEDS_EVIDENCE,contract_diff_matrix;consumer_list,Directory/tree summary with critical files to expand in A6.5-C
CTR-006,frontend/src/services/diagnosisApi.ts,frontend_diagnosis_api,API_CONTRACT,DTO_OR_API,TS,mixed,LEGACY_ACTIVE,frontend,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,contracts/v1 mapping (A5 already established as target),MAP,L3,A6.5-C,field_diff;enum_diff,P1,NEEDS_EVIDENCE,contract_diff_matrix;consumer_list,Directory/tree summary with critical files to expand in A6.5-C
CTR-007,frontend-admin/src/types/trace.ts,admin_trace_types,API_CONTRACT,DTO_OR_API,TS,mixed,LEGACY_ACTIVE,frontend-admin,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,contracts/v1 mapping (A5 already established as target),MAP,L3,A6.5-C,field_diff;enum_diff,P1,NEEDS_EVIDENCE,contract_diff_matrix;consumer_list,Directory/tree summary with critical files to expand in A6.5-C
CTR-008,frontend-admin/src/services/traceApi.ts,admin_trace_api,API_CONTRACT,DTO_OR_API,TS,mixed,LEGACY_ACTIVE,frontend-admin,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,contracts/v1 mapping (A5 already established as target),MAP,L3,A6.5-C,field_diff;enum_diff,P1,NEEDS_EVIDENCE,contract_diff_matrix;consumer_list,Directory/tree summary with critical files to expand in A6.5-C
CTR-009,docs/refactoring/evidence/phase-a/a2/python-cdp-access-inventory.csv,python_cdp_access_inventory,API_CONTRACT,DTO_OR_API,CSV,mixed,LEGACY_ACTIVE,docs,UNASSIGNED,NO,UNKNOWN,UNKNOWN,MED,HIGH,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,contracts/v1 mapping (A5 already established as target),MAP,L3,A6.5-C,field_diff;enum_diff,P1,NEEDS_EVIDENCE,contract_diff_matrix;consumer_list,Directory/tree summary with critical files to expand in A6.5-C
ENG-001,docker-compose.yml,root_compose,ENGINEERING,DEPLOY_OR_OPS,YML,ops,LEGACY_ACTIVE,ops,UNASSIGNED,NO,UNKNOWN,UNKNOWN,LOW,HIGH,LOW,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,ADAPT,L1,A6.5-B,security-review,P1,NEEDS_SECURITY_REVIEW,secret_scan;phi_filter;dependency_pinning,dev credentials/persistence; no healthchecks noted in A3
ENG-002,monitoring/docker-compose.yml,monitoring_compose,ENGINEERING,DEPLOY_OR_OPS,YML,ops,LEGACY_ACTIVE,ops,UNASSIGNED,NO,UNKNOWN,UNKNOWN,LOW,HIGH,LOW,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,ADAPT,L1,A6.5-B,security-review,P1,NEEDS_SECURITY_REVIEW,secret_scan;phi_filter;dependency_pinning,default creds/host mounts risks
ENG-003,monitoring/prometheus.yml,prometheus_config,ENGINEERING,DEPLOY_OR_OPS,YML,ops,LEGACY_ACTIVE,ops,UNASSIGNED,NO,UNKNOWN,UNKNOWN,LOW,HIGH,LOW,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,ADAPT,L1,A6.5-B,security-review,P2,NEEDS_EVIDENCE,secret_scan;phi_filter;dependency_pinning,observability
ENG-004,scripts/start_services.sh,start_services,ENGINEERING,DEPLOY_OR_OPS,SH,ops,LEGACY_ACTIVE,ops,UNASSIGNED,NO,UNKNOWN,UNKNOWN,LOW,HIGH,LOW,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,ADAPT,L1,A6.5-B,security-review,P2,NEEDS_EVIDENCE,secret_scan;phi_filter;dependency_pinning,legacy entry
ENG-005,scripts/services_config.json,services_config,ENGINEERING,DEPLOY_OR_OPS,JSON,ops,LEGACY_ACTIVE,ops,UNASSIGNED,NO,UNKNOWN,UNKNOWN,LOW,HIGH,LOW,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,ADAPT,L1,A6.5-B,security-review,P2,NEEDS_EVIDENCE,secret_scan;phi_filter;dependency_pinning,legacy entry
ENG-006,common/aidoctor_trace/trace_decorator.py,python_trace_decorator,ENGINEERING,DEPLOY_OR_OPS,PY,ops,LEGACY_ACTIVE,ops,UNASSIGNED,NO,UNKNOWN,UNKNOWN,LOW,HIGH,LOW,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,ADAPT,L1,A6.5-B,security-review,P1,NEEDS_SECURITY_REVIEW,secret_scan;phi_filter;dependency_pinning,PHI-capable tracing
ENG-007,common/aidoctor_logger/logger.py,common_logger,ENGINEERING,DEPLOY_OR_OPS,PY,ops,LEGACY_ACTIVE,ops,UNASSIGNED,NO,UNKNOWN,UNKNOWN,LOW,HIGH,LOW,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,ADAPT,L1,A6.5-B,security-review,P1,NEEDS_SECURITY_REVIEW,secret_scan;phi_filter;dependency_pinning,log PHI risk
PHI-001,diagnosis-service runtime DB entities CDP/DiagnosisRecord/etc,runtime_clinical_db_tables,DATA_EVALUATION,PHI_CAPABLE_RUNTIME_PATH,RUNTIME,n/a,LEGACY_ACTIVE,production-capable-services,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,HIGH,MED,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,QUARANTINE,L2,A6.5-A,privacy-review;security-review;no_content_inspection_without_auth,P0,NEEDS_SECURITY_REVIEW,live_store_access_policy;retention;redaction;access_log,FLAGGED POTENTIAL_REAL_PATIENT_DATA capability; no sample content inspected or copied; Runtime DB stores; static repo scan found no patient rows; still PHI-capable
PHI-002,examination-service uploads/reports/{userId}/,examination_uploads_path,DATA_EVALUATION,PHI_CAPABLE_RUNTIME_PATH,RUNTIME,n/a,LEGACY_ACTIVE,production-capable-services,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,HIGH,MED,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,QUARANTINE,L2,A6.5-A,privacy-review;security-review;no_content_inspection_without_auth,P0,NEEDS_SECURITY_REVIEW,live_store_access_policy;retention;redaction;access_log,FLAGGED POTENTIAL_REAL_PATIENT_DATA capability; no sample content inspected or copied; File upload path pattern; POTENTIAL_REAL_PATIENT_DATA if populated
PHI-003,dialog-service Redis key dialog:context:{cdp_id},dialog_redis_context,DATA_EVALUATION,PHI_CAPABLE_RUNTIME_PATH,RUNTIME,n/a,LEGACY_ACTIVE,production-capable-services,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,HIGH,MED,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,QUARANTINE,L2,A6.5-A,privacy-review;security-review;no_content_inspection_without_auth,P0,NEEDS_SECURITY_REVIEW,live_store_access_policy;retention;redaction;access_log,FLAGGED POTENTIAL_REAL_PATIENT_DATA capability; no sample content inspected or copied; TTL 1800; in-memory fallback without TTL
PHI-004,ocr-service input/output buffers,ocr_phi_buffers,DATA_EVALUATION,PHI_CAPABLE_RUNTIME_PATH,RUNTIME,n/a,LEGACY_ACTIVE,production-capable-services,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,HIGH,MED,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,QUARANTINE,L2,A6.5-A,privacy-review;security-review;no_content_inspection_without_auth,P0,NEEDS_SECURITY_REVIEW,live_store_access_policy;retention;redaction;access_log,FLAGGED POTENTIAL_REAL_PATIENT_DATA capability; no sample content inspected or copied; OCR processes uploaded clinical documents
PHI-005,execution-trace-service ExecutionTrace store,trace_store_phi,DATA_EVALUATION,PHI_CAPABLE_RUNTIME_PATH,RUNTIME,n/a,LEGACY_ACTIVE,production-capable-services,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,HIGH,MED,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,QUARANTINE,L2,A6.5-A,privacy-review;security-review;no_content_inspection_without_auth,P0,NEEDS_SECURITY_REVIEW,live_store_access_policy;retention;redaction;access_log,FLAGGED POTENTIAL_REAL_PATIENT_DATA capability; no sample content inspected or copied; Trace may capture inputs/outputs
PHI-006,frontend/src/components/cdp-visualization/,frontend_raw_cdp_view,DATA_EVALUATION,PHI_CAPABLE_RUNTIME_PATH,RUNTIME,n/a,LEGACY_ACTIVE,production-capable-services,UNASSIGNED,NO,UNKNOWN,UNKNOWN,HIGH,HIGH,MED,NO,NO,NO,NO,YES,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,QUARANTINE,L2,A6.5-A,privacy-review;security-review;no_content_inspection_without_auth,P0,NEEDS_SECURITY_REVIEW,live_store_access_policy;retention;redaction;access_log,FLAGGED POTENTIAL_REAL_PATIENT_DATA capability; no sample content inspected or copied; May render raw clinical CDP
BOUND-001,contracts/v1,shared_contracts_v1,API_CONTRACT,NEW_A5_TARGET,DIR,json,ACTIVE,enterprise-refactoring,contracts,YES,UNKNOWN,UNKNOWN,LOW,MED,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L0,OUT_OF_SCOPE,none,P3,PROPOSED,none-for-legacy,A5 target contracts; NOT legacy; mapping destination only
BOUND-002,capabilities/adult_respiratory_v1,a6_capability_skeleton,CLINICAL_KNOWLEDGE,NEW_A6_PACKAGE,DIR,yaml,ACTIVE,a6-validator,capability,YES,UNKNOWN,UNKNOWN,LOW,LOW,HIGH,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L0,OUT_OF_SCOPE,none,P3,PROPOSED,none-for-legacy,A6 NEW skeleton DRAFT/NOT_IMPLEMENTED/BLOCKED; do not treat as legacy; do not mutate lifecycle in A6.5
DOC-KG-CLUSTER,docs/AI医生/知识内容提取/知识库结构设计,knowledge_structure_design_cluster_33_md,DESIGN_DOCUMENT,DESIGN_CLUSTER,DIR,zh,LEGACY_UNKNOWN,knowledge-design,UNASSIGNED,UNKNOWN,UNKNOWN,UNKNOWN,MED,LOW,MED,NO,NO,NO,NO,NO,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NO,,KEEP_READ_ONLY,L0,A6.5-A,prioritize_against_project_docs,P2,NEEDS_EVIDENCE,file_level_expansion_in_A6.5-A,Cluster summary for 33 markdown files; expand critical files in discovery batch
